	neg	pos
horseplay	0.0	1.0
servo	0.0	1.0
eavesdrop	0.0	1.0
film-within-the-film	0.0	1.0
hast	0.0	1.0
saracast	0.0	1.0
slander	0.0	1.0
ex-gangsta	0.0	1.0
gangbang	0.0	1.0
grander	0.0	1.0
koolaid	0.0	1.0
squat	0.0	1.0
tyres	0.0	1.0
r&b	0.0	1.0
vj	0.0	1.0
taraji	0.0	1.0
gab	0.0	1.0
mot	0.0	1.0
commiser	0.0	1.0
winnfield	0.0	1.0
solver	0.0	1.0
far-out	0.0	1.0
hold-up	0.0	1.0
whaley	0.0	1.0
yagher	0.0	1.0
windmil	0.0	1.0
untradit	0.0	1.0
platon	0.0	1.0
philistin	0.0	1.0
buddy-act	0.0	1.0
cross-cultur	0.0	1.0
nathanson	0.0	1.0
lamanna	0.0	1.0
r&r	0.0	1.0
already-exist	0.0	1.0
47-year	0.0	1.0
pulver	0.0	1.0
zi-yi	0.0	1.0
henchladi	0.0	1.0
hu	0.0	1.0
roselyn	0.0	1.0
sanchez	0.0	1.0
knockdown	0.0	1.0
hot-fudge-rockin	0.0	1.0
professor/archeologist	0.0	1.0
every-man	0.0	1.0
salsa	0.0	1.0
action-movi	0.0	1.0
mine-cart	0.0	1.0
registr	0.0	1.0
ob-cpo	0.0	1.0
engrav	0.0	1.0
sallah	0.0	1.0
baili	0.0	1.0
ex-boss	0.0	1.0
uncoop	0.0	1.0
hot-temp	0.0	1.0
panicki	0.0	1.0
biggest-break	0.0	1.0
smalltim	0.0	1.0
fickl	0.0	1.0
ex-co-	0.0	1.0
pott	0.0	1.0
kinda-bitchy-in-a-reserved-way	0.0	1.0
super-mom	0.0	1.0
miscommun	0.0	1.0
stendahl	0.0	1.0
syndrome-lik	0.0	1.0
40	0.0	1.0
nagl	0.0	1.0
pas	0.0	1.0
deux	0.0	1.0
tandon	0.0	1.0
wealthiest	0.0	1.0
finger-point	0.0	1.0
pot-smok	0.0	1.0
goth-look	0.0	1.0
jelly-donut	0.0	1.0
pinup	0.0	1.0
ding-dong	0.0	1.0
menage-a-troi	0.0	1.0
paup	0.0	1.0
down-trodden	0.0	1.0
guelph	0.0	1.0
hoser	0.0	1.0
euliss	0.0	1.0
swindler	0.0	1.0
passionately-	0.0	1.0
ex-minist	0.0	1.0
beasley	0.0	1.0
re-christen	0.0	1.0
charlatan	0.0	1.0
handler	0.0	1.0
studious	0.0	1.0
inargu	0.0	1.0
non-profession	0.0	1.0
churchgoer	0.0	1.0
city-street	0.0	1.0
-school	0.0	1.0
saunter	0.0	1.0
scroung	0.0	1.0
squeaker	0.0	1.0
gang-bullsey	0.0	1.0
-to	0.0	1.0
zurg	0.0	1.0
this-is-what-we-think-kids-want-to-hear	0.0	1.0
25-cent	0.0	1.0
append	0.0	1.0
desklamp	0.0	1.0
neumann	0.0	1.0
faster-than	0.0	1.0
self-repl	0.0	1.0
faster-than-light	0.0	1.0
astronomer/writ	0.0	1.0
afa	0.0	1.0
intermediari	0.0	1.0
then-unknown	0.0	1.0
well-structur	0.0	1.0
mitig	0.0	1.0
badly-written	0.0	1.0
didd	0.0	1.0
genom	0.0	1.0
shape-shift	0.0	1.0
multi-form	0.0	1.0
assassin/extermin	0.0	1.0
empath/psych	0.0	1.0
action/	0.0	1.0
ichor	0.0	1.0
over-familiar	0.0	1.0
12th	0.0	1.0
third-class-parti	0.0	1.0
naiveti	0.0	1.0
skecth	0.0	1.0
unseason	0.0	1.0
one-hors	0.0	1.0
stripclub	0.0	1.0
wwi	0.0	1.0
disract	0.0	1.0
clayon	0.0	1.0
unblink	0.0	1.0
on-again-off-again	0.0	1.0
stipul	0.0	1.0
slasher-movi	0.0	1.0
entrail	0.0	1.0
re-introduc	0.0	1.0
well-popul	0.0	1.0
cece	0.0	1.0
didya	0.0	1.0
brogu	0.0	1.0
pint	0.0	1.0
gambol	0.0	1.0
sing-song	0.0	1.0
porcin	0.0	1.0
pueril	0.0	1.0
eamonn	0.0	1.0
carrot-color	0.0	1.0
ruddi	0.0	1.0
trumpet-play	0.0	1.0
commi	0.0	1.0
psychiatr	0.0	1.0
comicbook	0.0	1.0
remand	0.0	1.0
boney	0.0	1.0
bogmen	0.0	1.0
imagination--and	0.0	1.0
chicanery--runneth	0.0	1.0
intellectually-challeng	0.0	1.0
vh1/vogu	0.0	1.0
short-film	0.0	1.0
gut-bust	0.0	1.0
hilfig	0.0	1.0
potshot	0.0	1.0
jacobim	0.0	1.0
brainwash	0.0	1.0
ballstein	0.0	1.0
large-ass	0.0	1.0
dowdi	0.0	1.0
highbrow	0.0	1.0
hunky-dori	0.0	1.0
tantamount	0.0	1.0
nit-pick	0.0	1.0
oedip	0.0	1.0
sausalito	0.0	1.0
lettuc	0.0	1.0
twenty-pound	0.0	1.0
freezer	0.0	1.0
sequitur	0.0	1.0
yosarian	0.0	1.0
jibe	0.0	1.0
genre-cross	0.0	1.0
real-world	0.0	1.0
revitalis	0.0	1.0
ius	0.0	1.0
prima	0.0	1.0
nocti	0.0	1.0
maccormack	0.0	1.0
garrison	0.0	1.0
fairytale-lik	0.0	1.0
feudal	0.0	1.0
ultra-naturalist	0.0	1.0
idolis	0.0	1.0
isabel	0.0	1.0
leprosy-stricken	0.0	1.0
balliol	0.0	1.0
o'harra	0.0	1.0
homophobia	0.0	1.0
conservat	0.0	1.0
worldview	0.0	1.0
improvisationali	0.0	1.0
ready-mad	0.0	1.0
belly-laugh	0.0	1.0
hillard	0.0	1.0
65-year-old	0.0	1.0
englishwoman	0.0	1.0
berl	0.0	1.0
mara	0.0	1.0
blockhead	0.0	1.0
fibe	0.0	1.0
co-host	0.0	1.0
samo	0.0	1.0
chase/fight/shootout	0.0	1.0
late-film	0.0	1.0
mixer	0.0	1.0
buzzsaw	0.0	1.0
helicopter-train	0.0	1.0
1985	0.0	1.0
mystery-horror	0.0	1.0
unwrap	0.0	1.0
pussyfoot	0.0	1.0
brrrrrrrrr	0.0	1.0
hollywood-ian	0.0	1.0
ah-ha	0.0	1.0
tanktop	0.0	1.0
cigar-smok	0.0	1.0
chump	0.0	1.0
maim	0.0	1.0
hairspray	0.0	1.0
polyest	0.0	1.0
re-edit	0.0	1.0
grenier	0.0	1.0
nealon	0.0	1.0
fielder	0.0	1.0
tarlov	0.0	1.0
delorenzo	0.0	1.0
caraccio	0.0	1.0
set-bound	0.0	1.0
well-oil	0.0	1.0
blane	0.0	1.0
pincus	0.0	1.0
short-	0.0	1.0
schwartzeneggar	0.0	1.0
belgium	0.0	1.0
suverov	0.0	1.0
overeag	0.0	1.0
keeken	0.0	1.0
compatriot	0.0	1.0
kong-hollywood	0.0	1.0
singapor	0.0	1.0
creditor	0.0	1.0
re-shot	0.0	1.0
devan	0.0	1.0
saul	0.0	1.0
zaentz	0.0	1.0
runneth	0.0	1.0
acuiti	0.0	1.0
surfeit	0.0	1.0
convalesc	0.0	1.0
disfigur	0.0	1.0
minghella	0.0	1.0
half-ful	0.0	1.0
face-whip	0.0	1.0
cop/bad	0.0	1.0
wire-work	0.0	1.0
hip-hoppi	0.0	1.0
thang	0.0	1.0
rippin	0.0	1.0
roarin	0.0	1.0
cool-as-hel	0.0	1.0
futuristic-look	0.0	1.0
auriga	0.0	1.0
wren	0.0	1.0
gediman	0.0	1.0
pinon	0.0	1.0
sytabl	0.0	1.0
anale	0.0	1.0
non-sexual-yet-slightly-homoerot	0.0	1.0
-brand	0.0	1.0
semi-noir	0.0	1.0
caro	0.0	1.0
das	0.0	1.0
deapen	0.0	1.0
chauvenist	0.0	1.0
bastad	0.0	1.0
anxiety-ridden	0.0	1.0
christie-intens	0.0	1.0
airwav	0.0	1.0
lavern	0.0	1.0
tardi	0.0	1.0
jee	0.0	1.0
tso	0.0	1.0
whovian	0.0	1.0
nonfan	0.0	1.0
skaro	0.0	1.0
gallifrey	0.0	1.0
generation-x	0.0	1.0
karaoke-bas	0.0	1.0
temer	0.0	1.0
orwellian	0.0	1.0
good-not-great	0.0	1.0
g-rat	0.0	1.0
broaden	0.0	1.0
slightly-less	0.0	1.0
nicely-titl	0.0	1.0
hard-to-get	0.0	1.0
julia-loui	0.0	1.0
fide	0.0	1.0
time-conserv	0.0	1.0
warriror	0.0	1.0
heimlich	0.0	1.0
manti	0.0	1.0
hypsi	0.0	1.0
madelien	0.0	1.0
jibberish	0.0	1.0
malleabl	0.0	1.0
firefli	0.0	1.0
curb	0.0	1.0
resuc	0.0	1.0
thicket	0.0	1.0
idisyncrat	0.0	1.0
clever-	0.0	1.0
faux-bloop	0.0	1.0
evn	0.0	1.0
kill-or-be-kil	0.0	1.0
reagan-era	0.0	1.0
axiomat	0.0	1.0
timeli	0.0	1.0
plump	0.0	1.0
packer	0.0	1.0
consequenti	0.0	1.0
slippery-smooth	0.0	1.0
super-judgment	0.0	1.0
power-ori	0.0	1.0
brokerag	0.0	1.0
whereupon	0.0	1.0
headhunt	0.0	1.0
traine	0.0	1.0
glengari	0.0	1.0
be-littl	0.0	1.0
phone-pitch	0.0	1.0
huckster	0.0	1.0
jekyl	0.0	1.0
street-lik	0.0	1.0
sales-pitch	0.0	1.0
diesl	0.0	1.0
lookin	0.0	1.0
boo-hoo	0.0	1.0
survival-of-the-fittest	0.0	1.0
man-hunt	0.0	1.0
vllainous	0.0	1.0
double-natur	0.0	1.0
pachanga	0.0	1.0
bracket	0.0	1.0
legit	0.0	1.0
copacabana	0.0	1.0
cliche'd	0.0	1.0
photographer-	0.0	1.0
madonna-marri	0.0	1.0
oversimplifi	0.0	1.0
free-form	0.0	1.0
do--thi	0.0	1.0
full-pric	0.0	1.0
maddalena	0.0	1.0
waxman	0.0	1.0
raiment	0.0	1.0
kean	0.0	1.0
ultraconfid	0.0	1.0
murderess	0.0	1.0
flaquer	0.0	1.0
recess	0.0	1.0
fallow	0.0	1.0
cumberland	0.0	1.0
stroehmann	0.0	1.0
jensen	0.0	1.0
defenseless	0.0	1.0
cruise/paul	0.0	1.0
mahoney	0.0	1.0
92/ear	0.0	1.0
macchio	0.0	1.0
shae	0.0	1.0
benji-lik	0.0	1.0
decter	0.0	1.0
strauss	0.0	1.0
plot-relev	0.0	1.0
rio+	0.0	1.0
lia	0.0	1.0
nine-year	0.0	1.0
predicta	0.0	1.0
+s	0.0	1.0
outskirt	0.0	1.0
unpav	0.0	1.0
poverty-stricken	0.0	1.0
scam-artist	0.0	1.0
candle-light	0.0	1.0
bumper-stick	0.0	1.0
non-drink	0.0	1.0
vinicius	0.0	1.0
mie	0.0	1.0
renier	0.0	1.0
_la	0.0	1.0
promesse_	0.0	1.0
nobli	0.0	1.0
skerrit	0.0	1.0
claric	0.0	1.0
fleshed-out	0.0	1.0
pre-marit	0.0	1.0
disqualifi	0.0	1.0
certian	0.0	1.0
restles	0.0	1.0
artsier	0.0	1.0
near-eden-lik	0.0	1.0
preper	0.0	1.0
phenomin	0.0	1.0
seargent	0.0	1.0
revolution	0.0	1.0
blatti	0.0	1.0
mcniell	0.0	1.0
georgetown	0.0	1.0
winn	0.0	1.0
incorp	0.0	1.0
patrik	0.0	1.0
belin	0.0	1.0
out-of-it	0.0	1.0
concious	0.0	1.0
suger-co	0.0	1.0
portrtay	0.0	1.0
once-blossom	0.0	1.0
wh	0.0	1.0
duong	0.0	1.0
invlov	0.0	1.0
aft	0.0	1.0
realisticali	0.0	1.0
brine	0.0	1.0
dicaprip	0.0	1.0
undertaken	0.0	1.0
persu	0.0	1.0
pre-paid	0.0	1.0
warship	0.0	1.0
co-pilot	0.0	1.0
over-	0.0	1.0
copping-out	0.0	1.0
ministri	0.0	1.0
d'or	0.0	1.0
vampire-fest	0.0	1.0
mostly-straightforward	0.0	1.0
jackson/chri	0.0	1.0
jackson/robert	0.0	1.0
jackson/travolta	0.0	1.0
rashomon	0.0	1.0
points-of-	0.0	1.0
butt-kick	0.0	1.0
banyon	0.0	1.0
disloy	0.0	1.0
oversex	0.0	1.0
tough-guys-who-rarely-	0.0	1.0
grungy-	0.0	1.0
two-and-a-	0.0	1.0
grifter	0.0	1.0
ovular	0.0	1.0
inquiri	0.0	1.0
structure-wis	0.0	1.0
ex-friend	0.0	1.0
then-footag	0.0	1.0
ziggi	0.0	1.0
ex-manag	0.0	1.0
mandi	0.0	1.0
slade/wild	0.0	1.0
wow-inspir	0.0	1.0
ratttz	0.0	1.0
iggy-esuq	0.0	1.0
post-mov	0.0	1.0
camel	0.0	1.0
exhiler	0.0	1.0
frock	0.0	1.0
none-too-obvi	0.0	1.0
roxi	0.0	1.0
bowie-lik	0.0	1.0
izzard	0.0	1.0
retro-garbo	0.0	1.0
salinger-	0.0	1.0
snif	0.0	1.0
perpetually-chang	0.0	1.0
who-car	0.0	1.0
boatwright	0.0	1.0
post-world	0.0	1.0
stigma	0.0	1.0
lyle	0.0	1.0
supress	0.0	1.0
love-depend	0.0	1.0
preponder	0.0	1.0
manouv	0.0	1.0
pressure-cook	0.0	1.0
dried-up	0.0	1.0
zabriski	0.0	1.0
surehand	0.0	1.0
pomegran	0.0	1.0
oni	0.0	1.0
skilful	0.0	1.0
absolout	0.0	1.0
eqsuisit	0.0	1.0
prescenc	0.0	1.0
not-inconsider	0.0	1.0
casting-against-typ	0.0	1.0
centrestag	0.0	1.0
viv	0.0	1.0
well-plan	0.0	1.0
carpark	0.0	1.0
buy-mor	0.0	1.0
consumption-crazi	0.0	1.0
unflashi	0.0	1.0
nbk	0.0	1.0
white-fenc	0.0	1.0
identikit	0.0	1.0
enfield	0.0	1.0
joint-smok	0.0	1.0
repaint	0.0	1.0
barntil	0.0	1.0
wich	0.0	1.0
teenage-target	0.0	1.0
`like	0.0	1.0
game-plan	0.0	1.0
hard-fought	0.0	1.0
replenish	0.0	1.0
teen-domin	0.0	1.0
less-than-origin	0.0	1.0
ex-lax	0.0	1.0
`not	0.0	1.0
bakshi	0.0	1.0
1800	0.0	1.0
mckinley	0.0	1.0
num-num	0.0	1.0
thread--each	0.0	1.0
jocelyn	0.0	1.0
moorhous	0.0	1.0
sewn	0.0	1.0
nelligan	0.0	1.0
generations--a	0.0	1.0
truncat	0.0	1.0
irasc	0.0	1.0
well-told	0.0	1.0
characters--their	0.0	1.0
nicely-underst	0.0	1.0
non-anim	0.0	1.0
kiddie-ori	0.0	1.0
bellhop	0.0	1.0
hickey	0.0	1.0
upkeep	0.0	1.0
60-some	0.0	1.0
architecturally-unsound	0.0	1.0
ever-aff	0.0	1.0
calcium	0.0	1.0
gouda	0.0	1.0
f'word	0.0	1.0
sven	0.0	1.0
nykvist	0.0	1.0
hedg	0.0	1.0
foodmart	0.0	1.0
off-key	0.0	1.0
naif	0.0	1.0
schellhardt	0.0	1.0
post-salari	0.0	1.0
alloc	0.0	1.0
free-ag	0.0	1.0
lineback	0.0	1.0
herb	0.0	1.0
madrid	0.0	1.0
slapstick-fu	0.0	1.0
chop-socki	0.0	1.0
wind-tunnel	0.0	1.0
kevlar	0.0	1.0
hamster	0.0	1.0
smashed-up	0.0	1.0
scorpion	0.0	1.0
kazdan	0.0	1.0
jerk-ul	0.0	1.0
percussion-heavi	0.0	1.0
turnabout	0.0	1.0
alone-until	0.0	1.0
imagery/cel	0.0	1.0
animt	0.0	1.0
henrikson	0.0	1.0
villiani	0.0	1.0
nass	0.0	1.0
i-th	0.0	1.0
scat	0.0	1.0
shoo-be-doo	0.0	1.0
da-be-dah	0.0	1.0
tantor	0.0	1.0
un-sanitari	0.0	1.0
flatuence-that	0.0	1.0
egar	0.0	1.0
dougherti	0.0	1.0
riker	0.0	1.0
bubblebath	0.0	1.0
firmer	0.0	1.0
mountaintop	0.0	1.0
verdant	0.0	1.0
indefin	0.0	1.0
youth-restor	0.0	1.0
reassum	0.0	1.0
android-wishing-to-be-human	0.0	1.0
ii--th	0.0	1.0
ever--but	0.0	1.0
sona	0.0	1.0
unsuspens	0.0	1.0
roddenberri	0.0	1.0
fex	0.0	1.0
healy-loui	0.0	1.0
chemo-electr	0.0	1.0
ecologist	0.0	1.0
thirty-	0.0	1.0
protein	0.0	1.0
higher-up	0.0	1.0
inspit	0.0	1.0
guernica	0.0	1.0
seemingly-heartless	0.0	1.0
ovul	0.0	1.0
suit-and-ti	0.0	1.0
sickboy	0.0	1.0
rudolph-	0.0	1.0
four-prong	0.0	1.0
non-romant	0.0	1.0
scuba	0.0	1.0
stealth	0.0	1.0
zodiac	0.0	1.0
dont	0.0	1.0
horoscop	0.0	1.0
brows	0.0	1.0
malay	0.0	1.0
rugbi	0.0	1.0
retail	0.0	1.0
overpass	0.0	1.0
michelle	0.0	1.0
brothers+	0.0	1.0
funny--th	0.0	1.0
equal-opportun	0.0	1.0
needn+t	0.0	1.0
warmest	0.0	1.0
laugh-and-grossfest	0.0	1.0
_anim	0.0	1.0
house_	0.0	1.0
isn+t	0.0	1.0
puh-leas	0.0	1.0
drugged-up	0.0	1.0
brown--mil	0.0	1.0
here--it	0.0	1.0
below-belt	0.0	1.0
_realiti	0.0	1.0
bites_	0.0	1.0
_flirt	0.0	1.0
disaster_	0.0	1.0
ted+	0.0	1.0
troubador/greek	0.0	1.0
lichman	0.0	1.0
elliot+	0.0	1.0
there+	0.0	1.0
eight-minut	0.0	1.0
belly-ach	0.0	1.0
didn+t	0.0	1.0
_porky+s_	0.0	1.0
_boogi	0.0	1.0
nights_	0.0	1.0
_kingpin_	0.0	1.0
_a	0.0	1.0
wanda_	0.0	1.0
nobler	0.0	1.0
carter--a	0.0	1.0
hard-knock	0.0	1.0
good-but-not-great	0.0	1.0
lovey-dovey	0.0	1.0
karenina	0.0	1.0
sisco	0.0	1.0
incompat	0.0	1.0
freeze-fram	0.0	1.0
nearly-brain	0.0	1.0
intelligently-construct	0.0	1.0
re-tak	0.0	1.0
treasure-seek	0.0	1.0
napoleon	0.0	1.0
agamemnon	0.0	1.0
hussein	0.0	1.0
all-stops-out	0.0	1.0
bulls-ey	0.0	1.0
ratings-a-plenti	0.0	1.0
unspar	0.0	1.0
not-so-cheap	0.0	1.0
outdon	0.0	1.0
oldi	0.0	1.0
don't-mess-with-my-life-and-i-won't-mess-with-your	0.0	1.0
licenti	0.0	1.0
imr	0.0	1.0
auteil	0.0	1.0
aumont	0.0	1.0
laroqu	0.0	1.0
vandernoot	0.0	1.0
stanisla	0.0	1.0
crevillen	0.0	1.0
lhermit	0.0	1.0
grovel	0.0	1.0
verber	0.0	1.0
off-track	0.0	1.0
saint-pierr	0.0	1.0
blown-up	0.0	1.0
scandal-ridden	0.0	1.0
authorship	0.0	1.0
paean	0.0	1.0
quagmir	0.0	1.0
cooney	0.0	1.0
dustbust	0.0	1.0
boister	0.0	1.0
non-clinton	0.0	1.0
cocker	0.0	1.0
box-set	0.0	1.0
acryl	0.0	1.0
probe	0.0	1.0
optometrist	0.0	1.0
long-suppress	0.0	1.0
sad-look	0.0	1.0
untold	0.0	1.0
blethyn	0.0	1.0
needi	0.0	1.0
caf=8a	0.0	1.0
ibsen-esqu	0.0	1.0
innit	0.0	1.0
hostage-hold	0.0	1.0
take-it-or-leave-it	0.0	1.0
itch	0.0	1.0
12-part	0.0	1.0
watchmen	0.0	1.0
sooti	0.0	1.0
godley	0.0	1.0
coltran	0.0	1.0
opium	0.0	1.0
stonecutt	0.0	1.0
car/who	0.0	1.0
victorian-era	0.0	1.0
pragu	0.0	1.0
salaam	0.0	1.0
masala	0.0	1.0
delhi	0.0	1.0
nuptial	0.0	1.0
aditi	0.0	1.0
hemant	0.0	1.0
vikram	0.0	1.0
latit	0.0	1.0
naseeruddin	0.0	1.0
shah	0.0	1.0
pk	0.0	1.0
marigold	0.0	1.0
henna	0.0	1.0
upteenth	0.0	1.0
lept	0.0	1.0
textual	0.0	1.0
hand-in-hand	0.0	1.0
warts-and-al	0.0	1.0
bouc	0.0	1.0
polymorph	0.0	1.0
ekberg	0.0	1.0
sitat	0.0	1.0
hot-as-hel	0.0	1.0
un-dicaprio-esqu	0.0	1.0
all-day	0.0	1.0
out-of-touch	0.0	1.0
celebrity-hood	0.0	1.0
pheneomena	0.0	1.0
corvino	0.0	1.0
entomologist	0.0	1.0
pleasanc	0.0	1.0
ex-rol	0.0	1.0
wyman	0.0	1.0
gothic/electron	0.0	1.0
reccur	0.0	1.0
re-titl	0.0	1.0
hann-byrd	0.0	1.0
anti-matt	0.0	1.0
fonder	0.0	1.0
filmcrit	0.0	1.0
schrager	0.0	1.0
double-whammi	0.0	1.0
dubuqu	0.0	1.0
moot	0.0	1.0
barcod	0.0	1.0
dajani	0.0	1.0
co-depend	0.0	1.0
brassi	0.0	1.0
yawk	0.0	1.0
disingenu	0.0	1.0
oh-so-ador	0.0	1.0
jete	0.0	1.0
out-of-step	0.0	1.0
wayward	0.0	1.0
race-against-tim	0.0	1.0
discourt	0.0	1.0
rectitud	0.0	1.0
lighthead	0.0	1.0
far-from-overpow	0.0	1.0
cosmet	0.0	1.0
ultra-cheesi	0.0	1.0
peg	0.0	1.0
release--john	0.0	1.0
adaptation--in	0.0	1.0
wet-behind-the-ear	0.0	1.0
whitworth	0.0	1.0
big-leagu	0.0	1.0
placer	0.0	1.0
notable--and	0.0	1.0
effective--contribut	0.0	1.0
unlicens	0.0	1.0
co-counsel	0.0	1.0
naivet	0.0	1.0
worker/janitor	0.0	1.0
supergenius	0.0	1.0
standoffish	0.0	1.0
_very_	0.0	1.0
ever-app	0.0	1.0
harvard-school	0.0	1.0
nowheresvill	0.0	1.0
not-so-wis	0.0	1.0
ruiz	0.0	1.0
gotti	0.0	1.0
constrast	0.0	1.0
hound-dog	0.0	1.0
slow-burn	0.0	1.0
button-down	0.0	1.0
tightly-wound	0.0	1.0
-courtesi	0.0	1.0
cameraderi	0.0	1.0
_william_shakespeare's_romeo_+_juliet_	0.0	1.0
_the_lion_k	0.0	1.0
_the_broadway_musical_	0.0	1.0
_titus_andronicus_	0.0	1.0
audacious--and	0.0	1.0
bloody--film	0.0	1.0
rome--but	0.0	1.0
tempor	0.0	1.0
colosseum	0.0	1.0
gladiator-lik	0.0	1.0
suviv	0.0	1.0
avant	0.0	1.0
gard	0.0	1.0
_titus_	0.0	1.0
wacked-out	0.0	1.0
war-crazi	0.0	1.0
decker	0.0	1.0
critic-typ	0.0	1.0
mcfli	0.0	1.0
griff	0.0	1.0
copaset	0.0	1.0
yim	0.0	1.0
back-stori	0.0	1.0
ji	0.0	1.0
mcgreggor	0.0	1.0
hur	0.0	1.0
tusken	0.0	1.0
twenty-six	0.0	1.0
1590	0.0	1.0
hathaway	0.0	1.0
noblewoman	0.0	1.0
fennyman	0.0	1.0
forement	0.0	1.0
-genr	0.0	1.0
true-lov	0.0	1.0
year's-open	0.0	1.0
uner	0.0	1.0
schema	0.0	1.0
`john	0.0	1.0
alamo	0.0	1.0
`gari	0.0	1.0
analogu	0.0	1.0
ade	0.0	1.0
gallantri	0.0	1.0
broncobust	0.0	1.0
getup	0.0	1.0
`faggot	0.0	1.0
confisc	0.0	1.0
shindig	0.0	1.0
salami	0.0	1.0
warhol	0.0	1.0
kowtow	0.0	1.0
proletarian	0.0	1.0
indol	0.0	1.0
gatsbi	0.0	1.0
intang	0.0	1.0
illusori	0.0	1.0
lipnicki	0.0	1.0
orphang	0.0	1.0
felin	0.0	1.0
read-along	0.0	1.0
thecatr	0.0	1.0
grouchland	0.0	1.0
nuttiest	0.0	1.0
nutcrack	0.0	1.0
cd-rom	0.0	1.0
mid-teenag	0.0	1.0
pajama	0.0	1.0
over-whelm	0.0	1.0
sinker	0.0	1.0
aol	0.0	1.0
super-bookstor	0.0	1.0
charm-met	0.0	1.0
mockumentari	0.0	1.0
steadi-cam	0.0	1.0
tape-to-film	0.0	1.0
artisan	0.0	1.0
non-teen	0.0	1.0
choppili	0.0	1.0
goofup	0.0	1.0
davin	0.0	1.0
present-tim	0.0	1.0
supremaci	0.0	1.0
arbitrarili	0.0	1.0
meanest	0.0	1.0
hand-f	0.0	1.0
jinks/	0.0	1.0
wlodkowski	0.0	1.0
tariq	0.0	1.0
anway	0.0	1.0
greenburi	0.0	1.0
shohan	0.0	1.0
jink	0.0	1.0
sedat	0.0	1.0
mastubatori	0.0	1.0
apathi	0.0	1.0
woman/	0.0	1.0
homemak	0.0	1.0
anti-famili	0.0	1.0
charnel	0.0	1.0
tantoo	0.0	1.0
forcibl	0.0	1.0
multiraci	0.0	1.0
murdoch-esqu	0.0	1.0
mogul/psychot	0.0	1.0
cru	0.0	1.0
cassanova-	0.0	1.0
aids-cautionari	0.0	1.0
almost-cameo	0.0	1.0
arian-look	0.0	1.0
-look	0.0	1.0
goetz	0.0	1.0
shiavelli	0.0	1.0
llewelyn	0.0	1.0
motorcylc	0.0	1.0
wily-	0.0	1.0
majesti	0.0	1.0
northeast	0.0	1.0
bigger-than-lif	0.0	1.0
self-produc	0.0	1.0
physiqu	0.0	1.0
pronunci	0.0	1.0
symmetri	0.0	1.0
hair-obsess	0.0	1.0
shoal	0.0	1.0
cyclop	0.0	1.0
handsomest	0.0	1.0
pomad	0.0	1.0
hairnet	0.0	1.0
hero-wander	0.0	1.0
baptism	0.0	1.0
homerian	0.0	1.0
pappi	0.0	1.0
o'daniel	0.0	1.0
teagu	0.0	1.0
badalucco	0.0	1.0
babyfac	0.0	1.0
rep'	0.0	1.0
zophr	0.0	1.0
jayn	0.0	1.0
tahiti	0.0	1.0
obrador	0.0	1.0
quinn-robin	0.0	1.0
castaway	0.0	1.0
inconveni	0.0	1.0
_arrrgh_	0.0	1.0
naysay	0.0	1.0
_fifty_	0.0	1.0
_am_	0.0	1.0
yahoo	0.0	1.0
dodgi	0.0	1.0
knutt	0.0	1.0
pilgrimag	0.0	1.0
mecca	0.0	1.0
duckl	0.0	1.0
airplay	0.0	1.0
computer-enhanc	0.0	1.0
chandeli	0.0	1.0
unsheath	0.0	1.0
pugilist	0.0	1.0
marni	0.0	1.0
eurocentr	0.0	1.0
shigeta	0.0	1.0
takei	0.0	1.0
kusatsu	0.0	1.0
brimston	0.0	1.0
eugenio	0.0	1.0
zanetti	0.0	1.0
yvonn	0.0	1.0
eduardo	0.0	1.0
expression	0.0	1.0
midsect	0.0	1.0
there=92	0.0	1.0
howard=92	0.0	1.0
gazillionair	0.0	1.0
sleezebag	0.0	1.0
walki	0.0	1.0
wells=92	0.0	1.0
morlock	0.0	1.0
of=	0.0	1.0
glitteratti	0.0	1.0
cowboy=	0.0	1.0
weren=92t	0.0	1.0
i=	0.0	1.0
wouldn=92t	0.0	1.0
payer	0.0	1.0
nicest	0.0	1.0
break-down	0.0	1.0
man=92	0.0	1.0
i=92v	0.0	1.0
upend	0.0	1.0
we=92v	0.0	1.0
mullen=92	0.0	1.0
brawley	0.0	1.0
you=92ll	0.0	1.0
won=92t	0.0	1.0
presley	0.0	1.0
funnest	0.0	1.0
hunk-a-hunk-a	0.0	1.0
burnin	0.0	1.0
shite-kickin	0.0	1.0
elvis	0.0	1.0
blazin	0.0	1.0
b-actor	0.0	1.0
kickin	0.0	1.0
show-down	0.0	1.0
lovin	0.0	1.0
dispers	0.0	1.0
mega-hot	0.0	1.0
whoop-ass	0.0	1.0
lonesom	0.0	1.0
bossa	0.0	1.0
jailhous	0.0	1.0
tonit	0.0	1.0
hard-head	0.0	1.0
-reservoir	0.0	1.0
mediterranean	0.0	1.0
pattern-lik	0.0	1.0
zero-sum	0.0	1.0
pai	0.0	1.0
between-the-lin	0.0	1.0
clifton	0.0	1.0
katsula	0.0	1.0
youngstein	0.0	1.0
jamahl	0.0	1.0
epsicokhan	0.0	1.0
aftereffect	0.0	1.0
world--assum	0.0	1.0
idea--and	0.0	1.0
option--i	0.0	1.0
borders--at	0.0	1.0
grimmest	0.0	1.0
bogan	0.0	1.0
powerless--th	0.0	1.0
pre-program	0.0	1.0
stoppabl	0.0	1.0
no-win	0.0	1.0
